'V_P1,'V_P2,current,charge,sensor,state
-0.2222222222222222,-0.21818181818181817,0.00010453003510171864,8.0,0.2941353668265879,1
-0.2222222222222222,-0.2222222222222222,8.531306528312309e-06,8.0,0.29396039495035775,1
-0.2222222222222222,-0.22626262626262628,4.170562444726005e-07,8.0,0.2953058003932187,1
-0.2222222222222222,-0.23030303030303031,2.5721443532976e-08,8.0,0.2951308285169885,1
-0.2222222222222222,-0.23434343434343435,1.3975180361037802e-07,8.0,0.29495585664075835,1
-0.2222222222222222,-0.2383838383838384,3.045489452903617e-06,8.0,0.2947808847645282,1
-0.2222222222222222,-0.24242424242424243,5.495273163675416e-05,8.0,0.294605912888298,1
-0.2222222222222222,-0.24646464646464647,0.00018403493250174232,9.0,0.33004831720092853,1
-0.2222222222222222,-0.2505050505050505,2.652650689229607e-05,9.0,0.32987334532469836,1
-0.2222222222222222,-0.2545454545454545,1.3504075709062083e-06,9.0,0.3296983734484682,1
-0.2222222222222222,-0.2585858585858586,5.764999919635696e-08,9.0,0.32952340157223803,1
-0.2222222222222222,-0.26262626262626265,8.908942971430849e-08,9.0,0.32934842969600786,1
-0.2222222222222222,-0.26666666666666666,2.0500326327593172e-06,9.0,0.3291734578197777,1
-0.2222222222222222,-0.27070707070707073,4.176604709162276e-05,9.0,0.3289984859435475,1
-0.2222222222222222,-0.27474747474747474,0.00022019101371508718,9.0,0.32882351406731736,1
-0.2222222222222222,-0.2787878787878788,4.246001320251013e-05,10.0,0.3642659183799478,1
-0.2222222222222222,-0.2828282828282828,2.168700835385562e-06,10.0,0.36409094650371765,1
-0.2222222222222222,-0.2868686868686869,1.0398913668303878e-07,10.0,0.3639159746274875,1
-0.2222222222222222,-0.2909090909090909,5.977314568714403e-08,10.0,0.3637410027512573,1
-0.2222222222222222,-0.29494949494949496,1.2488399551204985e-06,10.0,0.36356603087502715,1
-0.2222222222222222,-0.298989898989899,2.5987810009648162e-05,10.0,0.363391058998797,1
-0.2222222222222222,-0.30303030303030304,0.00022464971286814865,10.0,0.3632160871225668,1
-0.2222222222222222,-0.30707070707070705,4.3393750792957735e-05,11.0,0.39865849143519727,1
-0.2222222222222222,-0.3111111111111111,2.118802157386805e-06,11.0,0.39848351955896716,1
-0.2222222222222222,-0.3151515151515151,9.56566733174076e-08,11.0,0.398308547682737,1
-0.2222222222222222,-0.3191919191919192,1.2306484453539136e-05,0.0,0.0,0
-0.2222222222222222,-0.3232323232323232,1.236838044089133e-05,0.0,0.0,0
-0.2222222222222222,-0.32727272727272727,1.2432416730161742e-05,0.0,0.0,0
-0.2222222222222222,-0.33131313131313134,1.2498897344894044e-05,0.0,0.0,0
-0.2222222222222222,-0.33535353535353535,1.2568235188036984e-05,0.0,0.0,0
-0.2222222222222222,-0.3393939393939394,1.2641005821932291e-05,0.0,0.0,0
-0.2222222222222222,-0.3434343434343434,1.271805369043407e-05,0.0,0.0,0
-0.2222222222222222,-0.3474747474747475,1.2800723645206453e-05,0.0,0.0,0
-0.2222222222222222,-0.3515151515151515,1.2891451730477178e-05,0.0,0.0,0
-0.2222222222222222,-0.35555555555555557,1.2995767240088516e-05,0.0,0.0,0
-0.2222222222222222,-0.3595959595959596,1.3135975899594336e-05,0.0,0.0,0
-0.2222222222222222,-0.36363636363636365,1.313918314773035e-05,0.0,0.0,0
-0.2222222222222222,-0.36767676767676766,1.310747657383909e-05,0.0,0.0,0
-0.2222222222222222,-0.3717171717171717,1.3098165713141711e-05,0.0,0.0,0
-0.2222222222222222,-0.37575757575757573,1.3099487697768684e-05,0.0,0.0,0
-0.2222222222222222,-0.3797979797979798,1.3107596564174479e-05,0.0,0.0,0
-0.2222222222222222,-0.3838383838383838,1.3120668334711014e-05,0.0,0.0,0
-0.2222222222222222,-0.3878787878787879,1.3137675503955218e-05,0.0,0.0,0
-0.2222222222222222,-0.39191919191919194,1.3157979404156911e-05,0.0,0.0,0
-0.2222222222222222,-0.39595959595959596,1.3181159797198448e-05,0.0,0.0,0
-0.2222222222222222,-0.4,1.1719628603354911e-05,0.0,0.0,0
-0.22626262626262628,-0.0,1.0978185521564286e-09,2.0,0.09099610968898597,1
-0.22626262626262628,-0.00404040404040404,2.6829917654973626e-09,2.0,0.09082113781275582,1
-0.22626262626262628,-0.00808080808080808,5.439845154409442e-09,3.0,0.12607349496049985,1
-0.22626262626262628,-0.012121212121212121,8.127858802691639e-09,3.0,0.12589852308426971,1
-0.22626262626262628,-0.01616161616161616,9.446903656218299e-09,3.0,0.12572355120803955,1
-0.22626262626262628,-0.0202020202020202,8.239640088247271e-09,3.0,0.12554857933180938,1
-0.22626262626262628,-0.024242424242424242,7.054698473498295e-09,3.0,0.12537360745557924,1
-0.22626262626262628,-0.028282828282828285,4.8568829571766885e-09,3.0,0.12519863557934907,1
-0.22626262626262628,-0.03232323232323232,3.4401776434809673e-09,3.0,0.1250236637031189,1
-0.22626262626262628,-0.03636363636363636,2.0526375398475836e-09,3.0,0.12484869182688874,1
-0.22626262626262628,-0.0404040404040404,1.0000842174989254e-09,3.0,0.12467371995065857,1
-0.22626262626262628,-0.044444444444444446,4.540606792564714e-10,3.0,0.12449874807442843,1
-0.22626262626262628,-0.048484848484848485,-7.755040367694861e-20,3.0,0.12432377619819826,2
-0.22626262626262628,-0.052525252525252523,4.761246556628111e-17,3.0,0.12414880432196809,2
-0.22626262626262628,-0.05656565656565657,6.824580033832154e-15,3.0,0.12397383244573792,2
-0.22626262626262628,-0.06060606060606061,5.381998061708964e-13,3.0,0.12379886056950777,2
-0.22626262626262628,-0.06464646464646465,2.339188671835247e-12,3.0,0.12362388869327762,2
-0.22626262626262628,-0.06868686868686869,1.1266118544123274e-10,3.0,0.12344891681704745,2
-0.22626262626262628,-0.07272727272727272,1.964598465199907e-09,3.0,0.12327394494081728,2
-0.22626262626262628,-0.07676767676767676,1.0287556811057537e-08,3.0,0.12309897306458714,2
-0.22626262626262628,-0.0808080808080808,5.295190420425509e-09,4.0,0.15854137737721757,2
-0.22626262626262628,-0.08484848484848485,1.3755623169927007e-09,4.0,0.1583664055009874,2
-0.22626262626262628,-0.08888888888888889,2.009558338935461e-10,4.0,0.15819143362475727,2
-0.22626262626262628,-0.09292929292929293,1.8489711902267264e-11,4.0,0.1580164617485271,2
-0.22626262626262628,-0.09696969696969697,7.211087336498417e-13,4.0,0.15784148987229693,2
-0.22626262626262628,-0.10101010101010101,9.036219252719095e-14,4.0,0.15766651799606676,2
-0.22626262626262628,-0.10505050505050505,2.694640551422983e-12,4.0,0.1574915461198366,2
-0.22626262626262628,-0.10909090909090909,6.136988824039638e-11,4.0,0.15731657424360646,2
-0.22626262626262628,-0.11313131313131314,7.58150939108231e-10,4.0,0.1571416023673763,2
-0.22626262626262628,-0.11717171717171718,4.041582661945557e-09,4.0,0.15696663049114612,2
-0.22626262626262628,-0.12121212121212122,2.109769625598049e-08,4.0,0.15679165861491595,2
-0.22626262626262628,-0.12525252525252525,4.0821632323987033e-08,5.0,0.1922340629275464,2
-0.22626262626262628,-0.1292929292929293,5.225083732390519e-09,5.0,0.19205909105131624,2
-0.22626262626262628,-0.13333333333333333,7.136167833721646e-10,5.0,0.19188411917508608,2
-0.22626262626262628,-0.13737373737373737,8.698444077399096e-11,5.0,0.1917091472988559,2
-0.22626262626262628,-0.1414141414141414,4.924852054240719e-12,5.0,0.1915341754226258,2
-0.22626262626262628,-0.14545454545454545,7.917884670152947e-12,5.0,0.19135920354639563,2
-0.22626262626262628,-0.1494949494949495,4.5458540139989034e-10,5.0,0.19118423167016546,2
-0.22626262626262628,-0.15353535353535352,2.4839169903548232e-08,5.0,0.1910092597939353,2
-0.22626262626262628,-0.15757575757575756,1.081161793175318e-06,5.0,0.19083428791770513,2
-0.22626262626262628,-0.1616161616161616,4.861300722456164e-05,6.0,0.22608664506544918,2
-0.22626262626262628,-0.16565656565656567,9.025827373249604e-05,6.0,0.22610172035410542,2
-0.22626262626262628,-0.1696969696969697,4.761603584071592e-05,6.0,0.22592674847787525,2
-0.22626262626262628,-0.17373737373737375,3.730457304666281e-05,6.0,0.2257517766016451,2
-0.22626262626262628,-0.17777777777777778,1.547617126892047e-06,7.0,0.2610041337493892,2
-0.22626262626262628,-0.18181818181818182,1.5439422145596936e-08,7.0,0.260829161873159,2
-0.22626262626262628,-0.18585858585858586,3.3668805665895076e-10,7.0,0.26065418999692885,2
-0.22626262626262628,-0.1898989898989899,1.693704782078878e-11,7.0,0.2604792181206987,2
-0.22626262626262628,-0.19393939393939394,1.62101670170978e-10,7.0,0.2603042462444685,2
-0.22626262626262628,-0.19797979797979798,1.6027055313915292e-09,7.0,0.26012927436823835,2
-0.22626262626262628,-0.20202020202020202,1.2791560044831715e-08,7.0,0.2599543024920082,2
-0.22626262626262628,-0.20606060606060606,5.692043949171597e-06,7.0,0.25920918912111884,1
-0.22626262626262628,-0.2101010101010101,8.153822140725088e-05,7.0,0.2590342172448887,1
-0.22626262626262628,-0.21414141414141413,0.0001098469740845879,8.0,0.2942865743926327,1
-0.22626262626262628,-0.21818181818181817,1.0031572728938056e-05,8.0,0.29411160251640256,1
-0.22626262626262628,-0.2222222222222222,4.805944767007202e-07,8.0,0.2939366306401724,1
-0.22626262626262628,-0.22626262626262628,2.8490286024801615e-08,8.0,0.2937616587639422,1
-0.22626262626262628,-0.23030303030303031,1.2310180891461975e-07,8.0,0.2951070642068032,1
-0.22626262626262628,-0.23434343434343435,2.675664672132518e-06,8.0,0.29493209233057305,1
-0.22626262626262628,-0.2383838383838384,4.934314772578095e-05,8.0,0.2947571204543429,1
-0.22626262626262628,-0.24242424242424243,0.00018935004723386606,9.0,0.33019952476697334,1
-0.22626262626262628,-0.24646464646464647,3.074764243713851e-05,9.0,0.3300245528907432,1
-0.22626262626262628,-0.2505050505050505,1.617627526350378e-06,9.0,0.329849581014513,1
-0.22626262626262628,-0.2545454545454545,7.94984170657196e-08,9.0,0.32967460913828284,1
-0.22626262626262628,-0.2585858585858586,7.691130537165875e-08,9.0,0.32949963726205267,1
-0.22626262626262628,-0.26262626262626265,1.6753827096618348e-06,9.0,0.3293246653858225,1
-0.22626262626262628,-0.26666666666666666,3.587082194525708e-05,9.0,0.32914969350959233,1
-0.22626262626262628,-0.27070707070707073,0.00022390802218189693,9.0,0.32897472163336217,1
-0.22626262626262628,-0.27474747474747474,5.602459323245702e-05,10.0,0.3644171259459926,1
-0.22626262626262628,-0.2787878787878788,2.9504010152592943e-06,10.0,0.36424215406976257,1
-0.22626262626262628,-0.2828282828282828,1.412445504924603e-07,10.0,0.3640671821935324,1
-0.22626262626262628,-0.2868686868686869,5.7676575076173416e-08,10.0,0.36389221031730223,1
-0.22626262626262628,-0.2909090909090909,1.1549687444456334e-06,10.0,0.36371723844107207,1
-0.22626262626262628,-0.29494949494949496,2.464349591259572e-05,10.0,0.3635422665648419,1
-0.22626262626262628,-0.298989898989899,0.00024766836937936053,10.0,0.36336729468861173,1
-0.22626262626262628,-0.30303030303030304,6.055307682957385e-05,11.0,0.39880969900124214,1
-0.22626262626262628,-0.30707070707070705,3.0747118835279747e-06,11.0,0.39863472712501197,1
-0.22626262626262628,-0.3111111111111111,1.3852168565234592e-07,11.0,0.39845975524878186,1
-0.22626262626262628,-0.3151515151515151,6.993740599450474e-08,11.0,0.3982847833725517,1
-0.22626262626262628,-0.3191919191919192,1.3051118221149613e-05,0.0,0.0,0
-0.22626262626262628,-0.3232323232323232,1.3120746498234443e-05,0.0,0.0,0
-0.22626262626262628,-0.32727272727272727,1.3075185428760323e-05,0.0,0.0,0
-0.22626262626262628,-0.33131313131313134,1.3061144172655506e-05,0.0,0.0,0
-0.22626262626262628,-0.33535353535353535,1.3059644068747933e-05,0.0,0.0,0
-0.22626262626262628,-0.3393939393939394,1.3065694427839165e-05,0.0,0.0,0
-0.22626262626262628,-0.3434343434343434,1.3077102287295603e-05,0.0,0.0,0
-0.22626262626262628,-0.3474747474747475,1.3092683741455214e-05,0.0,0.0,0
-0.22626262626262628,-0.3515151515151515,1.3111721822705029e-05,0.0,0.0,0
-0.22626262626262628,-0.35555555555555557,1.31337498702366e-05,0.0,0.0,0
-0.22626262626262628,-0.3595959595959596,1.3158449610363627e-05,0.0,0.0,0
-0.22626262626262628,-0.36363636363636365,1.3185597982236236e-05,0.0,0.0,0
-0.22626262626262628,-0.36767676767676766,1.3215037779355353e-05,0.0,0.0,0
-0.22626262626262628,-0.3717171717171717,1.324666129549491e-05,0.0,0.0,0
-0.22626262626262628,-0.37575757575757573,1.3280401524744277e-05,0.0,0.0,0
-0.22626262626262628,-0.3797979797979798,1.3316227595872278e-05,0.0,0.0,0
-0.22626262626262628,-0.3838383838383838,1.3354142234856801e-05,0.0,0.0,0
-0.22626262626262628,-0.3878787878787879,1.339418009685183e-05,0.0,0.0,0
-0.22626262626262628,-0.39191919191919194,1.3436406860070358e-05,0.0,0.0,0
-0.22626262626262628,-0.39595959595959596,1.3480919677264572e-05,0.0,0.0,0
-0.22626262626262628,-0.4,1.3527849805067852e-05,0.0,0.0,0
-0.23030303030303031,-0.0,2.5161561269720694e-09,3.0,0.1263996744027749,1
-0.23030303030303031,-0.00404040404040404,2.075346311232603e-09,3.0,0.12622470252654472,1
-0.23030303030303031,-0.00808080808080808,1.4966921901667031e-09,3.0,0.12604973065031455,1
-0.23030303030303031,-0.012121212121212121,9.469915312888783e-10,3.0,0.12587475877408444,1
-0.23030303030303031,-0.01616161616161616,5.146787762264233e-10,3.0,0.12569978689785427,1
-0.23030303030303031,-0.0202020202020202,3.0460617347235686e-10,3.0,0.1255248150216241,1
-0.23030303030303031,-0.024242424242424242,2.1789833913205496e-10,3.0,0.12534984314539394,1
-0.23030303030303031,-0.028282828282828285,1.3997305623512432e-10,3.0,0.12517487126916377,1
-0.23030303030303031,-0.03232323232323232,9.967194686003673e-11,3.0,0.1249998993929336,1
-0.23030303030303031,-0.03636363636363636,5.665188468872438e-11,3.0,0.12482492751670343,1
-0.23030303030303031,-0.0404040404040404,2.610218606324855e-11,3.0,0.12464995564047326,1
-0.23030303030303031,-0.044444444444444446,1.1836606577379031e-11,3.0,0.12447498376424314,1
-0.23030303030303031,-0.048484848484848485,3.8875574709212026e-19,3.0,0.12430001188801297,2
-0.23030303030303031,-0.052525252525252523,3.995613722624642e-16,3.0,0.1241250400117828,2
-0.23030303030303031,-0.05656565656565657,3.1491955617894757e-15,3.0,0.12395006813555265,2
-0.23030303030303031,-0.06060606060606061,5.347635858496194e-14,3.0,0.12377509625932248,2
-0.23030303030303031,-0.06464646464646465,8.503413876038909e-13,3.0,0.12360012438309231,2
-0.23030303030303031,-0.06868686868686869,9.115893819421357e-12,3.0,0.12342515250686215,2
-0.23030303030303031,-0.07272727272727272,1.5312060145338606e-10,3.0,0.12325018063063198,2
-0.23030303030303031,-0.07676767676767676,4.0684773588482315e-10,4.0,0.15869258494326247,2
-0.23030303030303031,-0.0808080808080808,1.3576870109908802e-10,4.0,0.1585176130670323,2
-0.23030303030303031,-0.08484848484848485,3.5379039433559783e-11,4.0,0.15834264119080213,2
-0.23030303030303031,-0.08888888888888889,7.145884300085167e-12,4.0,0.15816766931457196,2
-0.23030303030303031,-0.09292929292929293,1.4555815965886004e-12,4.0,0.1579926974383418,2
-0.23030303030303031,-0.09696969696969697,8.896895855444341e-14,4.0,0.15781772556211163,2
-0.23030303030303031,-0.10101010101010101,3.460433942333162e-13,4.0,0.15764275368588146,2
-0.23030303030303031,-0.10505050505050505,1.4416925818632479e-11,4.0,0.1574677818096513,2
-0.23030303030303031,-0.10909090909090909,1.5998951606293593e-09,4.0,0.15729280993342118,2
-0.23030303030303031,-0.11313131313131314,3.221907606578332e-08,4.0,0.157117838057191,2
-0.23030303030303031,-0.11717171717171718,2.0201484772582555e-07,4.0,0.15694286618096084,2
-0.23030303030303031,-0.12121212121212122,9.815662237370021e-07,4.0,0.15676789430473068,2
-0.23030303030303031,-0.12525252525252525,5.64711665794731e-07,5.0,0.19221029861736114,2
-0.23030303030303031,-0.1292929292929293,5.054885505963928e-08,5.0,0.19203532674113097,2
-0.23030303030303031,-0.13333333333333333,4.810546122870862e-09,5.0,0.1918603548649008,2
-0.23030303030303031,-0.13737373737373737,3.8755174327744206e-10,5.0,0.19168538298867063,2
-0.23030303030303031,-0.1414141414141414,2.9788979653335385e-11,5.0,0.1915104111124405,2
-0.23030303030303031,-0.14545454545454545,4.16111053298113e-11,5.0,0.19133543923621033,2
-0.23030303030303031,-0.1494949494949495,1.310580247300152e-09,6.0,0.22658779638395438,2
-0.23030303030303031,-0.15353535353535352,2.0012556425890673e-08,6.0,0.2264128245077242,2
-0.23030303030303031,-0.15757575757575756,4.820304375866852e-07,6.0,0.22623785263149407,2
-0.23030303030303031,-0.1616161616161616,4.173542850375556e-06,6.0,0.2260628807552639,2
-0.23030303030303031,-0.16565656565656567,3.064409714023309e-05,6.0,0.22588790887903373,2
-0.23030303030303031,-0.1696969696969697,0.00016142316651035255,7.0,0.26133031319166417,2
-0.23030303030303031,-0.17373737373737375,1.4262521261351469e-05,7.0,0.261155341315434,2
-0.23030303030303031,-0.17777777777777778,3.12413819845478e-07,7.0,0.2609803694392039,2
-0.23030303030303031,-0.18181818181818182,2.7221470124879143e-09,7.0,0.2608053975629737,2
-0.23030303030303031,-0.18585858585858586,5.889175664287156e-11,7.0,0.26063042568674355,2
-0.23030303030303031,-0.1898989898989899,2.805806362566437e-12,7.0,0.2604554538105134,2
-0.23030303030303031,-0.19393939393939394,2.038561111318236e-11,7.0,0.2602804819342832,2
-0.23030303030303031,-0.19797979797979798,1.8767055111619173e-10,7.0,0.26010551005805305,2
-0.23030303030303031,-0.20202020202020202,7.423894702294356e-10,7.0,0.2599305381818229,2
-0.23030303030303031,-0.20606060606060606,7.672845617063347e-05,7.0,0.25918542481093354,1
-0.23030303030303031,-0.2101010101010101,0.00011457582822555947,8.0,0.2944377819586776,1
-0.23030303030303031,-0.21414141414141413,1.104450679955569e-05,8.0,0.2942628100824475,1
-0.23030303030303031,-0.21818181818181817,5.70695281553816e-07,8.0,0.2940878382062173,1
-0.23030303030303031,-0.2222222222222222,3.1293548871874905e-08,8.0,0.29391286632998714,1
-0.23030303030303031,-0.22626262626262628,1.0895728222446562e-07,8.0,0.293737894453757,1
-0.23030303030303031,-0.23030303030303031,2.3580731102313903e-06,8.0,0.2935629225775268,1
-0.23030303030303031,-0.23434343434343435,4.438852653919829e-05,8.0,0.29490832802038774,1
-0.23030303030303031,-0.2383838383838384,0.0001855791881771682,9.0,0.33035073233301815,1
-0.23030303030303031,-0.24242424242424243,3.5438999179572924e-05,9.0,0.330175760456788,1
-0.23030303030303031,-0.24646464646464647,1.912821216880991e-06,9.0,0.3300007885805579,1
-0.23030303030303031,-0.2505050505050505,9.5012705975377e-08,9.0,0.32982581670432776,1
-0.23030303030303031,-0.2545454545454545,6.710753004445489e-08,9.0,0.3296508448280976,1
-0.23030303030303031,-0.2585858585858586,1.4303467732587102e-06,9.0,0.3294758729518674,1
-0.23030303030303031,-0.26262626262626265,3.0943324224427476e-05,9.0,0.32930090107563725,1
-0.23030303030303031,-0.26666666666666666,0.00022357902528564034,9.0,0.3291259291994071,1
-0.23030303030303031,-0.27070707070707073,6.861259765181538e-05,10.0,0.36456833351203755,1
-0.23030303030303031,-0.27474747474747474,3.775037121448449e-06,10.0,0.3643933616358074,1
-0.23030303030303031,-0.2787878787878788,1.7537537781043256e-07,10.0,0.3642183897595772,1
-0.23030303030303031,-0.2828282828282828,5.325204182201884e-08,10.0,0.36404341788334704,1
-0.23030303030303031,-0.2868686868686869,9.977339475427012e-07,10.0,0.3638684460071169,1
-0.23030303030303031,-0.2909090909090909,2.1145641552730938e-05,10.0,0.3636934741308867,1
-0.23030303030303031,-0.29494949494949496,0.0002152817976909678,10.0,0.36351850225465654,1
-0.23030303030303031,-0.298989898989899,7.455373455894635e-05,11.0,0.398960906567287,1
-0.23030303030303031,-0.30303030303030304,3.994216924341358e-06,11.0,0.39878593469105683,1
-0.23030303030303031,-0.30707070707070705,1.7882407615401603e-07,11.0,0.39861096281482666,1
-0.23030303030303031,-0.3111111111111111,6.591022679591486e-08,11.0,0.39843599093859655,1
-0.23030303030303031,-0.3151515151515151,1.3343956829503164e-06,11.0,0.3982610190623664,1
-0.23030303030303031,-0.3191919191919192,1.505515825322896e-05,0.0,0.0,0
-0.23030303030303031,-0.3232323232323232,1.5088801536940917e-05,0.0,0.0,0
-0.23030303030303031,-0.32727272727272727,1.512563321882472e-05,0.0,0.0,0
-0.23030303030303031,-0.33131313131313134,1.5165470875225065e-05,0.0,0.0,0
-0.23030303030303031,-0.33535353535353535,1.5208189873629905e-05,0.0,0.0,0
-0.23030303030303031,-0.3393939393939394,1.5253710780980185e-05,0.0,0.0,0
-0.23030303030303031,-0.3434343434343434,1.5301992169555127e-05,0.0,0.0,0
-0.23030303030303031,-0.3474747474747475,1.3337790139645767e-05,0.0,0.0,0
-0.23030303030303031,-0.3515151515151515,1.3378720050321014e-05,0.0,0.0,0
-0.23030303030303031,-0.35555555555555557,1.342179509701249e-05,0.0,0.0,0
-0.23030303030303031,-0.3595959595959596,1.3467101256981102e-05,0.0,0.0,0
-0.23030303030303031,-0.36363636363636365,1.3514762143660414e-05,0.0,0.0,0
-0.23030303030303031,-0.36767676767676766,1.3564945318900718e-05,0.0,0.0,0
-0.23030303030303031,-0.3717171717171717,1.361787102530315e-05,0.0,0.0,0
-0.23030303030303031,-0.37575757575757573,1.3673825912382492e-05,0.0,0.0,0
-0.23030303030303031,-0.3797979797979798,1.373318568575847e-05,0.0,0.0,0
-0.23030303030303031,-0.3838383838383838,1.3796453207422355e-05,0.0,0.0,0
-0.23030303030303031,-0.3878787878787879,1.386432469484945e-05,0.0,0.0,0
-0.23030303030303031,-0.39191919191919194,1.3937811853109678e-05,0.0,0.0,0
-0.23030303030303031,-0.39595959595959596,1.4018489338346108e-05,0.0,0.0,0
-0.23030303030303031,-0.4,1.4109071895107928e-05,0.0,0.0,0
-0.23434343434343435,-0.0,1.3120493879574725e-10,3.0,0.1263759100925896,1
-0.23434343434343435,-0.00404040404040404,7.902747453247807e-11,3.0,0.12620093821635944,1
-0.23434343434343435,-0.00808080808080808,4.336687680719643e-11,3.0,0.12602596634012928,1
-0.23434343434343435,-0.012121212121212121,2.4110236782142436e-11,3.0,0.12585099446389914,1
-0.23434343434343435,-0.01616161616161616,1.3880899630305373e-11,3.0,0.12567602258766897,1
-0.23434343434343435,-0.0202020202020202,8.241276649832705e-12,3.0,0.1255010507114388,1
-0.23434343434343435,-0.024242424242424242,5.081775363622637e-12,3.0,0.12532607883520863,1
-0.23434343434343435,-0.028282828282828285,3.9195360581003106e-12,3.0,0.12515110695897846,1
-0.23434343434343435,-0.03232323232323232,2.824152167005872e-12,3.0,0.12497613508274832,1
-0.23434343434343435,-0.03636363636363636,1.5129203397506718e-12,3.0,0.12480116320651816,1
-0.23434343434343435,-0.0404040404040404,6.941539863969463e-13,3.0,0.12462619133028799,1
-0.23434343434343435,-0.044444444444444446,3.1129827446189767e-13,3.0,0.12445121945405785,1
-0.23434343434343435,-0.048484848484848485,6.381010835370303e-19,3.0,0.12427624757782768,2
-0.23434343434343435,-0.052525252525252523,2.3665691945448117e-15,3.0,0.12410127570159751,2
-0.23434343434343435,-0.05656565656565657,1.7288590408790204e-13,3.0,0.12392630382536735,2
-0.23434343434343435,-0.06060606060606061,9.07339722972623e-13,3.0,0.12375133194913719,2
-0.23434343434343435,-0.06464646464646465,4.3730439545544205e-12,3.0,0.12357636007290704,2
-0.23434343434343435,-0.06868686868686869,1.935230660794849e-11,3.0,0.12340138819667687,2
-0.23434343434343435,-0.07272727272727272,8.63483666833098e-11,3.0,0.1232264163204467,2
-0.23434343434343435,-0.07676767676767676,2.9666157924378894e-11,4.0,0.15866882063307716,2
-0.23434343434343435,-0.0808080808080808,6.571681598531475e-12,4.0,0.158493848756847,2
-0.23434343434343435,-0.08484848484848485,1.4457961844746963e-12,4.0,0.15831887688061683,2
-0.23434343434343435,-0.08888888888888889,2.1024136965416776e-13,4.0,0.1581439050043867,2
-0.23434343434343435,-0.09292929292929293,4.920651665220147e-14,4.0,0.15796893312815652,2
-0.23434343434343435,-0.09696969696969697,3.6353829782698364e-14,4.0,0.15779396125192635,2
-0.23434343434343435,-0.10101010101010101,1.4994237601321166e-12,4.0,0.15761898937569618,2
-0.23434343434343435,-0.10505050505050505,6.29717345542987e-11,4.0,0.15744401749946602,2
-0.23434343434343435,-0.10909090909090909,9.14174391322139e-09,4.0,0.15726904562323588,2
-0.23434343434343435,-0.11313131313131314,5.503640144423281e-07,4.0,0.1570940737470057,2
-0.23434343434343435,-0.11717171717171718,7.5496947421844945e-06,4.0,0.15691910187077554,2
-0.23434343434343435,-0.12121212121212122,2.0671337001980567e-05,5.0,0.19236150618340597,2
-0.23434343434343435,-0.12525252525252525,2.3574792422592736e-06,5.0,0.19218653430717586,2
-0.23434343434343435,-0.1292929292929293,3.2283755813913393e-07,5.0,0.1920115624309457,2
-0.23434343434343435,-0.13333333333333333,4.798121039317104e-08,5.0,0.19183659055471552,2
-0.23434343434343435,-0.13737373737373737,3.6473511971533776e-09,5.0,0.19166161867848536,2
-0.23434343434343435,-0.1414141414141414,2.4851360380757276e-10,6.0,0.2269139758262294,2
-0.23434343434343435,-0.14545454545454545,2.9830420908193136e-11,6.0,0.22673900394999924,2
-0.23434343434343435,-0.1494949494949495,2.4360574127422355e-10,6.0,0.22656403207376907,2
-0.23434343434343435,-0.15353535353535352,2.634729762081851e-09,6.0,0.22638906019753893,2
-0.23434343434343435,-0.15757575757575756,9.095092500428673e-08,6.0,0.2262140883213088,2
-0.23434343434343435,-0.1616161616161616,1.0780696543822746e-06,6.0,0.22603911644507862,2
-0.23434343434343435,-0.16565656565656567,9.499561296788704e-06,6.0,0.22586414456884846,2
-0.23434343434343435,-0.1696969696969697,1.837997866211704e-05,7.0,0.26130654888147886,2
-0.23434343434343435,-0.17373737373737375,1.7694362214256188e-06,7.0,0.2611315770052487,2
-0.23434343434343435,-0.17777777777777778,2.3613100473596734e-08,7.0,0.2609566051290186,2
-0.23434343434343435,-0.18181818181818182,4.700716130271797e-10,7.0,0.2607816332527884,2
-0.23434343434343435,-0.18585858585858586,1.0295971919239097e-11,7.0,0.26060666137655825,2
-0.23434343434343435,-0.1898989898989899,6.98960407639424e-13,7.0,0.2604316895003281,2
-0.23434343434343435,-0.19393939393939394,4.792932039384754e-12,7.0,0.2602567176240979,2
-0.23434343434343435,-0.19797979797979798,3.8478403176471605e-11,7.0,0.26008174574786774,2
-0.23434343434343435,-0.20202020202020202,6.674700290460402e-05,7.0,0.2593366323769784,1
-0.23434343434343435,-0.20606060606060606,0.00011971688251462226,8.0,0.29458898952472246,1
-0.23434343434343435,-0.2101010101010101,1.2056207264116903e-05,8.0,0.2944140176484923,1
-0.23434343434343435,-0.21414141414141413,6.308502059245168e-07,8.0,0.2942390457722621,1
-0.23434343434343435,-0.21818181818181817,3.481602453034045e-08,8.0,0.29406407389603195,1
-0.23434343434343435,-0.2222222222222222,9.5173532503175e-08,8.0,0.2938891020198018,1
-0.23434343434343435,-0.22626262626262628,2.0925807631815063e-06,8.0,0.2937141301435716,1
-0.23434343434343435,-0.23030303030303031,4.010628009969646e-05,8.0,0.29353915826734145,1
-0.23434343434343435,-0.23434343434343435,0.00019253622502442183,9.0,0.32879151541508556,1
-0.23434343434343435,-0.2383838383838384,3.945369370032214e-05,9.0,0.3303269680228329,1
-0.23434343434343435,-0.24242424242424243,2.272083949731552e-06,9.0,0.33015199614660273,1
-0.23434343434343435,-0.24646464646464647,1.128867827989255e-07,9.0,0.32997702427037257,1
